ride_type,ride_category,status,tip,surge,duration,distance,pickup_address,dropoff_address,pickup_zip,dropoff_zip,earnings,ride_start,ride_end
UberX,TRIP,COMPLETED,5.0,0.0,1325,7.0,"N Sheffield Ave, Chicago, IL 60614-5026, US","S Lake Shore Dr, Chicago, IL 60605, US",60614,60605,16.55,2023-08-21 13:02:27,2023-08-21 13:24:32
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"1020 W Weed St, Chicago, IL 60642, US","1401 W North Ave, Chicago, IL 60642, US",60642,60642,3.78,2023-08-21 12:55:37,2023-08-21 12:55:37
UberX,TRIP,COMPLETED,0.0,0.0,977,6.2,"S Indiana Ave, Chicago, IL 60616, US","N Clark St, Chicago, IL 60654, US",60616,60654,9.96,2023-09-01 20:07:11,2023-09-01 20:23:28
UberX,TRIP,COMPLETED,0.0,0.0,2762,11.7,"W Eddy St, Chicago, IL 60641-3427, US","W 35th St, Chicago, IL 60616, US",60641,60616,21.3,2023-09-01 19:07:54,2023-09-01 19:53:56
UberX,TRIP,COMPLETED,5.0,4.5,1099,2.2,"N Kimball Ave, Chicago, IL 60618-7524, US","W Oakdale Ave, Chicago, IL 60641-5016, US",60618,60641,17.64,2023-09-01 18:51:54,2023-09-01 19:10:13
UberX,TRIP,COMPLETED,5.19,0.0,1083,8.2,"W Belmont Ave, Elmwood Park, IL 60707-1030, US","Terminal 3, O'Hare International Airport (ORD), Chicago, IL 60666, US",60707,60666,17.55,2023-09-01 17:36:11,2023-09-01 17:54:14
UberX,TRIP,COMPLETED,1.0,2.0,650,2.1,"N Harlem Ave, Norridge, IL 60706, US","W Belmont Ave, River Grove, IL 60171, US",60706,60171,11.54,2023-09-01 17:18:38,2023-09-01 17:29:28
UberX,TRIP,COMPLETED,4.94,6.75,2260,10.1,"W Peterson Ave and N Pulaski Rd, Chicago, IL 60646, US","Terminal 5, O'Hare International Airport (ORD), Chicago, IL 60666, US",60646,60666,27.42,2023-09-01 15:43:03,2023-09-01 16:20:43
UberX,TRIP,COMPLETED,0.0,0.0,486,2.2,"Hackberry Ct, Elgin, IL 60120-4871, US","National St, Elgin, IL 60120-7823, US",60120,60120,6.08,2023-08-31 18:10:02,2023-08-31 18:18:08
UberX,TRIP,COMPLETED,0.0,1.75,3960,34.4,"N Milwaukee Ave, Chicago, IL 60622-9214, US","Bison Ln, Hoffman Estates, IL 60192, US",60622,60192,37.3,2023-08-31 17:01:37,2023-08-31 18:07:37
UberX,TRIP,COMPLETED,0.0,3.25,714,3.8,"S Lawndale Ave, Chicago, IL 60623-3155, US","S Central Ave, Cicero, IL 60804, US",60623,60804,10.82,2023-08-31 09:51:25,2023-08-31 10:03:19
UberX,TRIP,COMPLETED,0.0,5.5,1154,4.1,"W North Ave, Chicago, IL 60639-5206, US","S Ridgeway Ave, Chicago, IL 60623-2021, US",60639,60623,14.49,2023-08-31 09:28:30,2023-08-31 09:47:44
UberX,TRIP,COMPLETED,0.0,0.0,848,3.5,"W Quincy St, Chicago, IL 60644-4337, US","W Grand Ave, Chicago, IL 60651-2014, US",60644,60651,8.63,2023-08-31 09:14:47,2023-08-31 09:28:55
UberX,TRIP,COMPLETED,0.0,6.0,1438,5.0,"W Hirsch St, Chicago, IL 60651-1923, US","Madison St, Oak Park, IL 60302-4406, US",60651,60302,18.06,2023-08-31 08:25:15,2023-08-31 08:49:13
Comfort,TRIP,COMPLETED,0.0,5.5,699,2.7,"N Richmond St, Chicago, IL 60647-3913, US","W Wabansia Ave, Chicago, IL 60639, US",60647,60639,12.97,2023-08-31 08:13:48,2023-08-31 08:25:27
UberX,TRIP,COMPLETED,0.0,0.0,332,1.5,"N New England Ave, Harwood Heights, IL 60706-7132, US","W Leland Ave, Harwood Heights, IL 60706-4715, US",60706,60706,3.83,2023-08-30 18:39:32,2023-08-30 18:45:04
UberX,TRIP,COMPLETED,0.0,0.0,1038,3.4,"N Milwaukee Ave, Chicago, IL 60630, US","W Montrose Ave, Norridge, IL 60706-1157, US",60630,60706,7.18,2023-08-30 18:17:27,2023-08-30 18:34:45
UberX,TRIP,COMPLETED,0.0,2.5,1435,6.5,"N Campbell Ave, Chicago, IL 60647-4151, US","N Milwaukee Ave, Chicago, IL 60630-2115, US",60647,60630,12.86,2023-08-30 17:47:36,2023-08-30 18:11:31
UberX,TRIP,COMPLETED,0.0,1.25,289,1.1,"N Honore St, Chicago, IL 60622-1301, US","W McLean Ave, Chicago, IL 60647, US",60622,60647,4.2,2023-08-30 17:42:43,2023-08-30 17:47:32
Connect Express,TRIP,COMPLETED,0.0,0.0,925,2.8,"N Pine Grove Ave, Chicago, IL 60614-6110, US","N Bosworth Ave, Chicago, IL 60642-1417, US",60614,60642,6.7,2023-08-29 21:05:24,2023-08-29 21:20:49
UberX,TRIP,COMPLETED,0.0,0.0,956,5.1,"S Dearborn, Chicago, IL 60603, US","W Wrightwood Ave, Chicago, IL 60614-1793, US",60603,60614,8.29,2023-08-29 20:36:28,2023-08-29 20:52:24
UberX,TRIP,COMPLETED,3.0,0.0,759,2.1,"N Elizabeth St, Chicago, IL 60607, US","S Wells St, Chicago, IL 60607-4509, US",60607,60607,8.73,2023-08-29 20:19:39,2023-08-29 20:32:18
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"114 N Elizabeth St, Chicago, IL 60607, US","114 N Elizabeth St, Chicago, IL 60607, US",60607,60607,0.0,2023-08-29 20:18:45,2023-08-29 20:18:45
UberX,TRIP,COMPLETED,0.0,0.0,768,4.4,"W Armitage Ave, Chicago, IL 60647-4418, US","S Racine Ave, Chicago, IL 60607-2816, US",60647,60607,6.66,2023-08-29 20:08:53,2023-08-29 20:21:41
UberX,TRIP,COMPLETED,4.0,0.0,742,2.2,"N Ravenswood Ave, Chicago, IL 60657-2003, US","N Albany Ave, Chicago, IL 60618-5602, US",60657,60618,9.5,2023-08-29 19:41:57,2023-08-29 19:54:19
UberX,TRIP,COMPLETED,3.0,3.25,917,2.4,"N Clybourn Ave, Chicago, IL 60614, US","W Fletcher St, Chicago, IL 60657-3022, US",60614,60657,13.99,2023-08-29 19:22:48,2023-08-29 19:38:05
UberX,TRIP,COMPLETED,0.0,5.5,1375,4.1,"E Ohio St, Chicago, IL 60611-3350, US","N Kenmore Ave, Chicago, IL 60614-3210, US",60611,60614,16.94,2023-08-29 18:52:40,2023-08-29 19:15:35
UberX,TRIP,COMPLETED,0.0,4.5,1138,2.5,"S Sangamon St, Chicago, IL 60607-3513, US","E Erie St, Chicago, IL 60611-2810, US",60607,60611,12.31,2023-08-29 18:25:11,2023-08-29 18:44:09
UberX,TRIP,COMPLETED,0.0,0.0,1962,4.6,"W Wrightwood Ave, Chicago, IL 60614-8982, US","S Sangamon St, Chicago, IL 60607-2614, US",60614,60607,13.53,2023-08-29 17:51:23,2023-08-29 18:24:05
UberX,TRIP,COMPLETED,0.0,0.0,964,4.8,"W Schubert Ave, Chicago, IL 60614-2993, US","S Canal St, Chicago, IL 60606-5707, US",60614,60606,9.64,2023-08-29 10:59:48,2023-08-29 11:15:52
UberX,TRIP,COMPLETED,0.0,0.0,997,7.3,"W 19th St, Chicago, IL 60608-3356, US","W Belmont Ave, Chicago, IL 60657-3020, US",60608,60657,10.38,2023-08-29 10:38:58,2023-08-29 10:55:35
Comfort,TRIP,COMPLETED,0.0,0.0,1240,6.6,"E Grand Ave, Chicago, IL 60611-0900, US","W Cermak Rd, Chicago, IL 60608-4504, US",60611,60608,11.38,2023-08-29 10:12:09,2023-08-29 10:32:49
UberX,TRIP,COMPLETED,0.0,1.5,3349,6.7,"N Drake Ave, Chicago, IL 60647-3604, US","S State St, Chicago, IL 60604-3903, US",60647,60604,23.26,2023-08-29 09:08:12,2023-08-29 10:04:01
UberX,TRIP,COMPLETED,7.35,0.0,2068,23.1,"N Wells St, Chicago, IL 60614-6001, US","Christina Dr, Hickory Hills, IL 60457-3212, US",60614,60457,30.86,2023-08-28 19:51:21,2023-08-28 20:25:49
UberX,TRIP,COMPLETED,3.0,0.0,942,5.0,"W Wellington Ave, Chicago, IL 60657, US","N Winthrop Ave, Chicago, IL 60660-4304, US",60657,60660,15.39,2023-08-28 19:23:38,2023-08-28 19:39:20
Comfort,TRIP,COMPLETED,4.0,0.0,1008,2.0,"N Lincoln Ave, Chicago, IL 60625, US","N Clark St, Chicago, IL 60613, US",60625,60613,16.55,2023-08-28 18:52:51,2023-08-28 19:09:39
UberX,TRIP,COMPLETED,0.0,0.0,1031,2.8,"N Clark St, Chicago, IL 60626, US","W Peterson Ave, Chicago, IL 60659, US",60626,60659,7.46,2023-08-28 18:02:10,2023-08-28 18:19:21
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"133 Clyde Ave, Evanston, IL 60202-4001, US","7518 N Damen Ave, Chicago, IL 60645-2104, US",60202,60645,3.78,2023-08-28 17:58:05,2023-08-28 17:58:05
UberX,TRIP,COMPLETED,0.0,0.0,795,2.0,"McCormick Blvd, Skokie, IL 60076, US","Clyde Ave, Evanston, IL 60202-4002, US",60076,60202,6.08,2023-08-28 17:37:57,2023-08-28 17:51:12
UberX,TRIP,COMPLETED,0.0,0.0,649,1.6,"W Pratt Blvd, Chicago, IL 60645-4505, US","W Touhy Ave, Lincolnwood, IL 60712, US",60645,60712,5.18,2023-08-28 17:22:34,2023-08-28 17:33:23
UberX,TRIP,COMPLETED,0.0,0.0,1058,5.7,"Skokie Blvd, Skokie, IL 60077, US","W Jarlath St, Chicago, IL 60645-1422, US",60077,60645,12.16,2023-08-28 16:58:40,2023-08-28 17:16:18
UberX,TRIP,COMPLETED,0.0,7.0,2026,9.5,"N Dearborn St, Chicago, IL 60610-2720, US","N Rockwell St, Chicago, IL 60645-5022, US",60610,60645,22.64,2023-09-07 18:42:11,2023-09-07 19:15:57
UberX,TRIP,COMPLETED,0.0,6.5,1393,3.8,"W Rice St, Chicago, IL 60622, US","W North Blvd, Chicago, IL 60610, US",60622,60610,18.56,2023-09-07 18:19:07,2023-09-07 18:42:20
UberX Share,CT,COMPLETED,0.0,1.0,567,2.3,"N Kedzie Ave, Chicago, IL 60651-2409, US","N Wolcott Ave, Chicago, IL 60622-3110, US",60651,60622,7.01,2023-09-07 18:02:54,2023-09-07 18:12:21
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"721 N Sawyer Ave, Chicago, IL 60624, US","721 N Sawyer Ave, Chicago, IL 60624, US",60624,60624,0.0,2023-09-07 18:00:34,2023-09-07 18:00:34
UberX,TRIP,COMPLETED,0.0,0.0,2928,11.8,"W 73rd St, Chicago, IL 60636-4006, US","N Sacramento Ave, Chicago, IL 60622-2746, US",60636,60622,24.63,2023-09-07 17:08:24,2023-09-07 17:57:12
UberX,TRIP,COMPLETED,0.0,2.25,2043,7.7,"S Miller St, Chicago, IL 60608-2311, US","S Laflin St, Chicago, IL 60636-3924, US",60608,60636,16.72,2023-09-07 16:34:08,2023-09-07 17:08:11
UberX,TRIP,COMPLETED,0.0,1.75,1500,8.9,"W Addison St, Chicago, IL 60613-3633, US","N Merrimac Ave, Chicago, IL 60630-3018, US",60613,60630,14.48,2023-09-06 20:07:56,2023-09-06 20:32:56
UberX,TRIP,COMPLETED,0.0,1.5,687,1.9,"W Waveland Ave, Chicago, IL 60613-3827, US","W School St, Chicago, IL 60618-6321, US",60613,60618,7.12,2023-09-06 19:49:46,2023-09-06 20:01:13
UberX,TRIP,COMPLETED,0.0,0.0,683,3.9,"N Magnolia Ave, Chicago, IL 60660-1908, US","W Bradley Pl, Chicago, IL 60613-3902, US",60660,60613,7.78,2023-09-06 19:31:30,2023-09-06 19:42:53
UberX,TRIP,COMPLETED,5.0,1.5,1447,5.1,"Garrett Pl, Evanston, IL 60201-2903, US","N Clark St, Chicago, IL 60660, US",60201,60660,17.01,2023-09-06 19:04:52,2023-09-06 19:28:59
UberX,TRIP,COMPLETED,0.0,0.0,254,0.8,"Asbury Ave, Evanston, IL 60201-3523, US","Noyes St, Evanston, IL 60201-2824, US",60201,60201,3.19,2023-09-06 19:01:10,2023-09-06 19:05:24
UberX,TRIP,COMPLETED,5.0,1.0,1294,7.3,"W Wrightwood Ave, Chicago, IL 60647-1033, US","N Harlem Ave, Chicago, IL 60656, US",60647,60656,19.37,2023-09-06 16:59:10,2023-09-06 17:20:44
UberX,TRIP,COMPLETED,0.0,0.0,931,3.5,"E Illinois St, Chicago, IL 60611-4320, US","W Division St, Chicago, IL 60622, US",60611,60622,6.72,2023-09-05 21:08:40,2023-09-05 21:24:11
UberX,TRIP,COMPLETED,0.0,0.0,698,4.7,"N Broadway, Chicago, IL 60657-5316, US","N Park Dr, Chicago, IL 60611, US",60657,60611,6.53,2023-09-05 20:59:24,2023-09-05 21:11:02
UberX,TRIP,COMPLETED,0.0,0.0,648,4.5,"W Kinzie St, Chicago, IL 60654-4613, US","N Pine Grove Ave, Chicago, IL 60614, US",60654,60614,6.41,2023-09-05 20:38:49,2023-09-05 20:49:37
UberX,TRIP,COMPLETED,5.0,0.0,1258,6.4,"W Cortland St, Chicago, IL 60647-3712, US","W Hubbard St, Chicago, IL 60654, US",60647,60654,15.21,2023-09-05 20:18:42,2023-09-05 20:39:40
UberX,TRIP,COMPLETED,5.23,0.0,1388,7.2,"1551 N Wells St, Chicago, IL 60610, Chicago, IL 60610, US","W 19th St, Chicago, IL 60623, US",60610,60623,16.83,2023-09-05 19:01:27,2023-09-05 19:24:35
UberX,TRIP,COMPLETED,3.0,2.5,870,2.5,"E North Water St, Chicago, IL 60611-5558, US","N Wells St, Chicago, IL 60610, US",60611,60610,11.9,2023-09-05 18:48:45,2023-09-05 19:03:15
UberX,TRIP,COMPLETED,0.0,0.0,1241,9.3,"W Greenleaf Ave, Chicago, IL 60626-2917, US","N McClurg Ct, Chicago, IL 60611, US",60626,60611,12.7,2023-09-05 18:27:10,2023-09-05 18:47:51
UberX,TRIP,COMPLETED,0.0,1.75,1237,5.6,"W Grace St, Chicago, IL 60618-4724, US","W Sherwin Ave, Chicago, IL 60626-2004, US",60618,60626,14.86,2023-09-05 17:57:43,2023-09-05 18:18:20
UberX,TRIP,COMPLETED,0.0,6.75,608,1.4,"N Leavitt St, Chicago, IL 60618-8103, US","N Western Ave, Chicago, IL 60618, US",60618,60618,12.47,2023-09-05 17:41:06,2023-09-05 17:51:14
UberX,TRIP,COMPLETED,0.0,0.0,733,2.6,"N Park Dr, Chicago, IL 60611, US","W Blackhawk St, Chicago, IL 60610-1170, US",60611,60610,7.69,2023-09-05 12:10:40,2023-09-05 12:22:53
UberX,TRIP,COMPLETED,0.0,0.0,331,1.0,"W Washington St, Chicago, IL 60602-1603, US","E Erie St, Chicago, IL 60611-2910, US",60602,60611,3.53,2023-09-05 12:01:41,2023-09-05 12:07:12
UberX,TRIP,COMPLETED,0.0,0.0,379,0.8,"W Illinois St, Chicago, IL 60654-7677, US","W Washington St, Chicago, IL 60602-2373, US",60654,60602,2.94,2023-09-05 11:51:42,2023-09-05 11:58:01
UberX,TRIP,COMPLETED,0.0,0.0,1141,5.7,"W Altgeld St, Chicago, IL 60614-2209, US","S Wacker Dr, Chicago, IL 60606-6604, US",60614,60606,8.69,2023-09-05 11:21:28,2023-09-05 11:40:29
UberX,TRIP,COMPLETED,0.0,0.0,522,1.6,"W North Ave Ste 890, Chicago, IL 60642, US","2355 N Lincoln Ave, Chicago, IL 60614, US",60642,60614,3.64,2023-09-05 11:10:30,2023-09-05 11:19:12
Comfort,TRIP,COMPLETED,5.0,0.0,300,1.0,"N Bissell St, Chicago, IL 60614-4202, US","W North Ave, Chicago, IL 60642-2502, US",60614,60642,10.46,2023-09-05 11:03:36,2023-09-05 11:08:36
UberX,TRIP,COMPLETED,1.0,0.0,559,2.0,"W Hubbard St, Chicago, IL 60654-4906, US","N Dayton St, Chicago, IL 60642, US",60654,60642,5.85,2023-09-05 10:44:55,2023-09-05 10:54:14
UberX,TRIP,COMPLETED,0.0,0.0,473,1.4,"W Chestnut St, Chicago, IL 60610-7671, US","N Wacker Dr, Chicago, IL 60606, US",60610,60606,4.28,2023-09-05 10:30:25,2023-09-05 10:38:18
UberX,TRIP,COMPLETED,0.0,2.75,1265,5.2,"N Maplewood Ave, Chicago, IL 60622-1643, US","S Dearborn St, Chicago, IL 60604-1701, US",60622,60604,12.54,2023-09-05 09:57:35,2023-09-05 10:18:40
Comfort,TRIP,COMPLETED,12.24,9.0,4500,7.0,"N Elston Ave, Chicago, IL 60642, US","W Cermak Rd, Chicago, IL 60616-1820, US",60642,60616,71.52,2023-09-16 22:56:09,2023-09-17 00:11:09
UberX,TRIP,COMPLETED,5.0,0.0,1181,5.9,"N Ashland Ave, Chicago, IL 60622-6303, US","S Lowe Ave, Chicago, IL 60616-3420, US",60622,60616,13.77,2023-09-16 17:36:10,2023-09-16 17:55:51
UberX,TRIP,COMPLETED,3.0,0.0,312,1.3,"N Wood St, Chicago, IL 60622-5043, US","N Ogden Ave, Chicago, IL 60642, US",60622,60642,7.46,2023-09-16 17:30:16,2023-09-16 17:35:28
UberX,TRIP,COMPLETED,5.0,1.5,638,2.5,"N Ashland Ave, Chicago, IL 60622, US","W Fulton St, Chicago, IL 60612-2512, US",60622,60612,13.35,2023-09-16 17:13:40,2023-09-16 17:24:18
UberX,TRIP,COMPLETED,5.0,0.0,739,2.2,"N Maplewood Ave, Chicago, IL 60647-5211, US","N Clybourn Ave, Chicago, IL 60614-4003, US",60647,60614,13.05,2023-09-16 16:57:02,2023-09-16 17:09:21
UberX,TRIP,COMPLETED,0.0,2.0,1077,3.7,"W Division St, Chicago, IL 60622, US","Douglass Park, Chicago, IL, USA",60622,,11.29,2023-09-16 16:18:32,2023-09-16 16:36:29
UberX,TRIP,COMPLETED,5.97,4.5,1025,3.8,"W McLean Ave, Chicago, IL 60647-3623, US","N Ashland Ave, Chicago, IL 60622, US",60647,60622,21.8,2023-09-16 15:59:38,2023-09-16 16:16:43
UberX,TRIP,COMPLETED,12.0,0.0,6780,40.9,"N Clark St, Chicago, IL 60657-1604, US","W Northwest Hwy, Arlington Heights, IL 60004, US",60657,60004,64.54,2023-09-16 00:27:38,2023-09-16 02:20:38
UberX,TRIP,COMPLETED,4.59,6.25,1229,4.1,"W Palmer St, Chicago, IL 60647-2913, US","N Halsted St, Chicago, IL 60657-2425, US",60647,60657,21.68,2023-09-16 00:05:42,2023-09-16 00:26:11
UberX,TRIP,COMPLETED,2.0,11.0,1606,4.8,"W Adams St, Chicago, IL 60606, US","N Campbell Ave, Chicago, IL 60647-5204, US",60606,60647,23.75,2023-09-15 23:23:14,2023-09-15 23:50:00
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"W Monroe St, Chicago, IL 60603, US","W Monroe St, Chicago, IL 60603, US",60603,60603,0.0,2023-09-15 21:36:11,2023-09-15 21:36:11
Comfort,TRIP,COMPLETED,5.99,0.0,7620,12.9,"N Kedzie Ave, Chicago, IL 60647, US","S LaSalle St, Chicago, IL 60603-1260, US",60647,60603,56.43,2023-09-15 21:11:23,2023-09-15 23:18:23
UberX,TRIP,COMPLETED,5.59,2.5,1455,7.9,"E Grand Ave, Chicago, IL 60611-0900, US","N Gresham Ave, Chicago, IL 60618-6707, US",60611,60618,22.53,2023-09-15 20:16:24,2023-09-15 20:40:39
Comfort,TRIP,COMPLETED,20.0,0.0,1548,7.3,"E 59th St, Chicago, IL 60637-1314, US","S Museum Campus Dr, Chicago, IL 60605, US",60637,60605,32.87,2023-09-15 19:23:41,2023-09-15 19:49:29
UberX,TRIP,COMPLETED,0.0,4.0,729,3.2,"S King Dr, Chicago, IL 60653, US","S Calumet Ave, Chicago, IL 60637-1283, US",60653,60637,11.6,2023-09-15 19:17:21,2023-09-15 19:29:30
UberX,TRIP,COMPLETED,3.0,0.0,1350,6.5,"S Damen Ave, Chicago, IL 60612-3142, US","S Dearborn St, Chicago, IL 60609-4600, US",60612,60609,14.91,2023-09-15 18:44:53,2023-09-15 19:07:23
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"W 55th St, Chicago, IL 60632-4243, US","W 55th St, Chicago, IL 60632-4243, US",60632,60632,3.78,2023-09-15 18:12:31,2023-09-15 18:12:31
Comfort,TRIP,CANCELED,0.0,0.0,0,0.0,"3800 W 56th Pl, Chicago, IL 60629-3825, US","3800 W 56th Pl, Chicago, IL 60629-3825, US",60629,60629,0.0,2023-09-15 18:08:48,2023-09-15 18:08:48
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"4104 W 55th St, Chicago, IL 60632-4240, US","4104 W 55th St, Chicago, IL 60632-4240, US",60632,60632,0.0,2023-09-15 18:08:08,2023-09-15 18:08:08
UberX,TRIP,COMPLETED,0.0,5.0,1608,6.5,"W 56th Pl, Chicago, IL 60629-4408, US","Chicago, 60612, US",60629,60612,18.74,2023-09-15 18:02:25,2023-09-15 18:29:13
UberX,TRIP,COMPLETED,0.0,1.5,1649,6.2,"W 25th St, Chicago, IL 60608-4615, US","S Kolin Ave, Chicago, IL 60629-5237, US",60608,60629,15.91,2023-09-15 17:39:50,2023-09-15 18:07:19
UberX Share,CT,COMPLETED,6.53,4.5,3960,10.3,"Chicago, IL 60613, US","S Albany Ave, Chicago, IL 60623-2251, US",60613,60623,39.65,2023-09-15 16:24:27,2023-09-15 17:30:27
UberX,TRIP,COMPLETED,0.0,0.0,1210,7.5,"W Jackson Blvd, Chicago, IL 60606, US","W Belle Plaine Ave, Chicago, IL 60613-2109, US",60606,60613,11.04,2023-09-15 15:59:06,2023-09-15 16:19:16
UberX,TRIP,COMPLETED,0.0,1.0,722,2.1,"E Illinois St, Chicago, IL 60611, US","S Canal St, Chicago, IL 60606, US",60611,60606,7.26,2023-09-15 15:48:17,2023-09-15 16:00:19
UberX,TRIP,COMPLETED,1.0,0.0,1040,4.1,"N Broadway, Chicago, IL 60657, US","N Michigan Ave, Chicago, IL 60611-3507, US",60657,60611,7.95,2023-09-15 15:31:47,2023-09-15 15:49:07
UberX,TRIP,COMPLETED,0.0,3.5,1345,4.3,"N California Ave, Chicago, IL 60647-3969, US","W Briar Pl, Chicago, IL 60657-4651, US",60647,60657,13.21,2023-09-15 15:10:23,2023-09-15 15:32:48
UberX Share,CT,COMPLETED,0.0,0.0,0,0.0,"2101 S Carpenter St, Chicago, IL 60608-4502, US","2101 S Carpenter St, Chicago, IL 60608-4502, US",60608,60608,0.0,2023-09-14 18:41:10,2023-09-14 18:41:10
UberX,TRIP,COMPLETED,0.0,0.0,1559,6.8,"W Grand Ave, Chicago, IL 60612-1116, US","S Archer Ave, Chicago, IL 60616, US",60612,60616,16.48,2023-09-14 17:45:13,2023-09-14 18:11:12
UberX,TRIP,COMPLETED,0.0,1.0,919,2.8,"W Belden Ave, Chicago, IL 60647-2409, US","W Chicago Ave, Chicago, IL 60622, US",60647,60622,11.67,2023-09-14 17:34:32,2023-09-14 17:49:51
UberX,TRIP,COMPLETED,0.0,5.25,1452,5.1,"N Ogden Ave, Chicago, IL 60642, US","W Grenshaw St, Chicago, IL 60624-3909, US",60642,60624,17.29,2023-09-12 18:20:04,2023-09-12 18:44:16
Comfort,TRIP,CANCELED,0.0,0.0,0,0.0,"1122 N Wolcott Ave, Chicago, IL 60622-3708, US","1122 N Wolcott Ave, Chicago, IL 60622-3708, US",60622,60622,0.0,2023-09-12 18:04:08,2023-09-12 18:04:08
UberX,TRIP,COMPLETED,0.0,0.0,896,2.4,"N Whipple St, Chicago, IL 60647-5006, US","W Division St, Chicago, IL 60622, US",60647,60622,5.86,2023-09-12 17:55:30,2023-09-12 18:10:26
UberX,TRIP,COMPLETED,3.0,3.0,643,1.9,"W North Ave, Chicago, IL 60647, US","W Armitage Ave, Chicago, IL 60647, US",60647,60647,11.9,2023-09-12 17:43:21,2023-09-12 17:54:04
UberX,TRIP,COMPLETED,5.39,0.0,1560,10.8,"S Cumberland Ave, Park Ridge, IL 60068-4633, US","Biesterfield Rd, Elk Grove Village, IL 60007, US",60068,60007,21.0,2023-09-11 18:23:33,2023-09-11 18:49:33
UberX,TRIP,COMPLETED,5.0,0.0,284,1.2,"W Higgins Rd, Rosemont, IL 60018, US","S River Rd, Des Plaines, IL 60018, US",60018,60018,10.98,2023-09-11 18:15:17,2023-09-11 18:20:01
Comfort,TRIP,COMPLETED,10.81,3.5,3780,15.7,"W Webster Ave, Chicago, IL 60614-3813, US","Terminal 1, O'Hare International Airport (ORD), Chicago, IL 60666, US",60614,60666,44.6,2023-09-11 16:50:20,2023-09-11 17:53:20
UberX,TRIP,COMPLETED,3.43,4.0,2179,6.2,"W Dickens Ave, Chicago, IL 60639-3314, US","N Clark St, Chicago, IL 60614-1711, US",60639,60614,23.4,2023-09-11 16:14:33,2023-09-11 16:50:52
Comfort,TRIP,CANCELED,0.0,0.0,0,0.0,"N Southport Ave, Chicago, IL 60614, US","N Southport Ave, Chicago, IL 60614, US",60614,60614,0.0,2023-09-24 19:49:59,2023-09-24 19:49:59
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"708 W Belmont Ave, Chicago, IL 60657, US","708 W Belmont Ave, Chicago, IL 60657, US",60657,60657,3.78,2023-09-24 19:47:54,2023-09-24 19:47:54
UberX,TRIP,COMPLETED,0.0,1.5,2567,11.7,"N Greenview Ave, Chicago, IL 60626-5857, US","S Delano Ct E, Chicago, IL 60605-2741, US",60626,60605,20.32,2023-09-22 19:14:23,2023-09-22 19:57:10
UberX,TRIP,COMPLETED,6.64,5.0,1612,8.6,"W North Ave, Chicago, IL 60642, US","W Albion Ave, Chicago, IL 60626, US",60642,60626,25.03,2023-09-22 18:39:22,2023-09-22 19:06:14
UberX,TRIP,COMPLETED,8.0,5.0,1991,5.2,"N Spaulding Ave, Chicago, IL 60647-1338, US","W North Ave, Chicago, IL 60610-1237, US",60647,60610,28.73,2023-09-22 17:41:25,2023-09-22 18:14:36
UberX,TRIP,COMPLETED,0.0,4.0,1302,2.9,"N Paulina St, Chicago, IL 60614-1020, US","W Oakdale Ave, Chicago, IL 60618-7312, US",60614,60618,15.1,2023-09-22 17:10:25,2023-09-22 17:32:07
UberX,TRIP,DRIVER_CANCELED,0.0,0.0,0,0.0,"N Jones St, Chicago, IL 60647, US","N Jones St, Chicago, IL 60647, US",60647,60647,4.59,2023-09-22 16:31:37,2023-09-22 16:31:37
UberX,TRIP,COMPLETED,0.0,0.0,880,2.1,"W Melrose St, Chicago, IL 60641-4318, US","N Laramie Ave, Chicago, IL 60630-3605, US",60641,60630,8.3,2023-09-22 16:25:44,2023-09-22 16:40:24
UberX,TRIP,COMPLETED,0.0,1.25,1480,5.0,"W Armitage Ave, Chicago, IL 60647-4516, US","W Barry Ave, Chicago, IL 60641-5102, US",60647,60641,12.17,2023-09-22 15:51:36,2023-09-22 16:16:16
UberX,TRIP,COMPLETED,0.0,2.25,1277,3.8,"W Carroll Ave, Chicago, IL 60612-1601, US","N Rockwell St, Chicago, IL 60618, US",60612,60618,11.08,2023-09-22 15:09:50,2023-09-22 15:31:07
UberX,TRIP,COMPLETED,5.0,0.0,1417,4.5,"N Halsted St, Chicago, IL 60614, US","W Ohio St, Chicago, IL 60612, US",60614,60612,16.37,2023-09-22 14:43:58,2023-09-22 15:07:35
UberX Share,CT,COMPLETED,3.0,0.0,1317,5.1,"N Sheridan Rd, Chicago, IL 60660-2828, US","939 W Belmont Ave, Chicago, IL 60657, US",60660,60657,12.97,2023-09-22 14:09:38,2023-09-22 14:31:35
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"N Sheridan Rd, Chicago, IL 60660-3643, US","N Sheridan Rd, Chicago, IL 60660-3643, US",60660,60660,3.78,2023-09-22 14:08:33,2023-09-22 14:08:33
